@timestamp,sid,description,classification,severity,protocol,sourceipport,destinationipport,Anomaly,Anomaly_Score
"Oct 25, 2022 @ 23:46:17.067",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.067",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.067",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.067",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.067",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.067",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.067",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.067",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.067",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.067",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.067",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.066",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.066",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.066",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.066",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.066",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.066",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.066",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.066",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.066",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.065",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.065",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.065",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.065",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.065",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.065",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.065",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.065",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.065",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.00035941277474194067
"Oct 25, 2022 @ 23:46:17.064",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.064",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.064",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.064",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.064",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.064",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.064",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.064",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.064",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.064",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.064",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.064",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.063",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.063",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.063",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.063",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.063",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.063",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.063",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.063",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.063",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.063",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.063",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.062",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.062",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.062",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.049",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.048",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.048",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.048",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.047",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.047",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.047",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.046",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.046",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.045",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.045",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.044",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.044",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.044",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.044",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.044",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.044",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.043",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.043",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.043",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.043",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.043",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.042",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.042",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.042",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.042",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.042",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.041",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.041",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.041",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.041",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.041",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.040",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.040",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.040",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.040",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.040",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.039",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.039",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.039",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.039",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.039",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.038",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.038",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.029",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.029",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.028",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.028",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.027",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.027",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.026",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.026",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.025",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.025",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.025",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.024",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.024",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.023",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.023",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.022",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.022",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.022",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.021",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.020",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.020",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.007",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.007",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.006",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.006",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.005",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.004",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.004",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.004",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.003",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.003",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.003",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.003",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.002",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.002",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.002",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.001",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.001",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:17.001",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.994",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.993",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.993",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.992",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.992",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.991",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.991",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.990",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.990",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.989",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.989",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.983",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.982",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.981",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.981",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.979",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
